2025-07-05 18:02:18,126 | INFO | __main__ | ============================================================
2025-07-05 18:02:18,127 | INFO | __main__ | TT Continuous Fill Monitor
2025-07-05 18:02:18,128 | INFO | __main__ | ============================================================
2025-07-05 18:02:18,129 | INFO | __main__ | Environment: SIM
2025-07-05 18:02:18,129 | INFO | __main__ | Poll interval: 10 seconds
2025-07-05 18:02:18,130 | INFO | __main__ | Output directory: C:\Users\YamanSanghavi\Desktop\scenario_ladder_standalone\data\output\ladder
2025-07-05 18:02:18,130 | INFO | __main__ | Max retries: 5
2025-07-05 18:02:18,130 | INFO | __main__ | ============================================================
2025-07-05 18:02:18,131 | INFO | __main__ | Press Ctrl+C to stop monitoring
2025-07-05 18:02:18,131 | INFO | __main__ | ============================================================
2025-07-05 18:02:18,152 | INFO | __main__ | Starting Fill Monitor...
2025-07-05 18:02:18,584 | INFO | __main__ | Token manager initialized successfully
2025-07-05 18:02:18,590 | INFO | __main__ | Resuming from timestamp: 1751658106068451690
2025-07-05 18:02:19,467 | INFO | __main__ | Retrieved 8 fills from API
2025-07-05 18:02:20,814 | INFO | __main__ | Successfully loaded market enums
2025-07-05 18:02:24,944 | INFO | __main__ | Saved 7 fills to CSV
2025-07-05 18:02:24,944 | INFO | __main__ | Processed 7 new fills. Latest timestamp: 1751752580796815464
2025-07-05 18:02:35,161 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:02:45,572 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:02:56,001 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:03:06,251 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:03:16,545 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:03:26,844 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:03:37,094 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:03:47,284 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:03:57,594 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:04:07,820 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:04:18,074 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:04:28,361 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:04:38,652 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:04:48,947 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:04:59,161 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:05:09,422 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:05:19,618 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:05:30,018 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:05:40,252 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:05:50,508 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:06:00,720 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:06:10,921 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:06:21,117 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:06:31,492 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:06:41,682 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:06:51,899 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:07:02,166 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:07:12,454 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:07:22,639 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:07:32,989 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:07:43,327 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:07:53,590 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:08:03,827 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:08:14,181 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:08:24,439 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:08:34,738 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:08:45,100 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:08:55,381 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:09:05,581 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:09:15,805 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:09:26,017 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:09:36,549 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:09:46,804 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:09:57,045 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:10:07,259 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:10:17,532 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:10:27,736 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:10:38,122 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:10:48,367 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:10:58,608 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:11:08,948 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:11:19,274 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:11:29,461 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:11:39,811 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:11:50,026 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:12:00,300 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:12:10,563 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:12:20,826 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:12:31,040 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:12:41,375 | INFO | __main__ | Retrieved 1 fills from API
2025-07-05 18:12:51,767 | INFO | __main__ | Retrieved 1 fills from API
