1-Jul-25,41:37.8,CME,ZN Sep25,B,34,111'265,P,TT SIM,Trading,Eric,Eric,ec3149cd-7ee8-4870-a68c-86b5188a3c34,
1-Jul-25,40:41.8,CME,ZN Sep25,B,45,111'265,F,TT SIM,Trading,Eric,Eric,adee326d-1a67-47d5-ad12-6bd2ea771244,
30-Jun-25,29:16.3,CME,ZN Sep25,S,1,111'275,F,TT SIM,Trading,Eric,Eric,92deb39b-678c-4411-b606-a201740489eb,
30-Jun-25,27:42.9,CME,ZN Sep25,B,5,111'285,F,TT SIM,Trading,Eric,Eric,4090e33f-1ee6-49cf-97a0-d942ea2ebcc0,
30-Jun-25,27:35.5,CME,ZN Sep25,B,1,111'285,F,TT SIM,Trading,Eric,Eric,0cc5196e-6f9a-4fdb-84fa-c56f1389fbae,
30-Jun-25,20:40.3,CME,ZN Sep25,B,10,111'270,F,TT SIM,Trading,Eric,Eric,e4ce12da-9930-4975-8688-5f29f52dd0e8,b820be95-9fc3-463a-b2cb-cd831c029d88
27-Jun-25,13:09.8,CME,ZN Sep25,B,10,111'280,F,TT SIM,Trading,Eric,Eric,654a3b6e-ce05-4138-8793-732f04db44e4,cec72a34-cf2b-4b24-894e-998b9ba5b3db
27-Jun-25,08:24.6,CME,ZN Sep25,B,3,111'270,F,TT SIM,Trading,Eric,Eric,f618faee-877a-4e57-a71f-586bb613c5d2,5fffe889-ae31-4c5f-b60c-094da2d946d3
27-Jun-25,08:24.6,CME,ZN Sep25,B,2,111'270,P,TT SIM,Trading,Eric,Eric,f618faee-877a-4e57-a71f-586bb613c5d2,5fffe889-ae31-4c5f-b60c-094da2d946d3
27-Jun-25,08:24.6,CME,ZN Sep25,B,5,111'270,P,TT SIM,Trading,Eric,Eric,f618faee-877a-4e57-a71f-586bb613c5d2,5fffe889-ae31-4c5f-b60c-094da2d946d3
27-Jun-25,00:14.1,CME,ZN Sep25,B,10,111'255,F,TT SIM,Trading,Eric,Eric,b94c03d5-257a-4bba-b053-84e72a7025a4,b55589e2-b533-4d35-bc50-94c4efae6d2f
4-Jun-25,26:03.8,CME_Delayed,ZN Sep25,B,20,111'045,F,TT SIM,Trading,Eric,Eric,8ed71353-7eb0-4484-8ba0-1342f9a9ce18,33d3f872-a46e-4b51-bc62-60562b26ae03
4-Jun-25,00:10.8,CME_Delayed,ZN Sep25,B,10,111'060,F,TT SIM,Trading,Eric,Eric,8b6f33f8-6263-49f0-abb6-82cde7eef20f,33d3f872-a46e-4b51-bc62-60562b26ae03
4-Jun-25,54:31.0,CME_Delayed,ZN Sep25,S,7,110'150,F,TT SIM,Trading,Eric,Eric,8703227e-6bd5-4f36-8bc8-981d7f7c8670,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
